id,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,pKi
CHEMBL328239,13.56569331,-3.954120414,13.56569331,0.017506709,0.188745674,549.609,522.393,549.1682046,202,0,0.309774549,-0.468871941,0.468871941,0.309774549,1.102564103,1.846153846,2.512820513,1.616141267,1618.343923,28.37166824,21.22471869,22.04121527,18.43050788,11.74372564,13.29004511,9.072717861,10.6025628,6.340955906,7.310002523,4.261518162,5.022181951,-4.55,384208576.3,27.48386625,10.6719912,5.811910709,224.8995055,20.62490762,5.835619786,0,15.62434196,5.907179729,5.969305288,14.99835797,13.55677072,0,0,47.62028221,42.31610846,28.79856237,24.13778764,27.58132289,39.13446723,5.409283606,0,16.02835394,30.26191473,12.42658615,83.42039223,0,11.12690298,16.18942982,5.687386275,0,0,44.55243514,29.18681706,12.33302081,29.53199772,76.78123396,0,11.12690298,0,187.02,33.9216486,18.00687135,0,17.15192488,39.21632874,0,13.17616461,67.58740788,0,10.47250133,25.85637636,0,-3.954120414,0,0,0,0,0,0,24.08422228,82.86989814,0.185185185,39,6,11,0,1,1,3,0,3,8,4,12,8,0,0,0,4,2.65849,145.679,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.508638306
CHEMBL436026,11.84886488,-3.308257737,11.84886488,0.020709916,0.337403527,403.504,378.304,403.1565773,150,0,0.305624562,-0.468979335,0.468979335,0.305624562,1.214285714,1.892857143,2.464285714,2.135278235,940.1780897,20.73384004,15.93606449,16.75256107,13.17485371,8.755890391,10.64730193,6.626144269,8.374599468,4.348430027,4.954923099,2.925664353,3.489899467,-2.87,1087394.44,21.43030307,9.363941439,6.69608629,165.0189813,10.47053043,5.835619786,0,10.02329115,0,5.969305288,14.92591565,8.417796984,0,0,30.33183534,48.08555348,11.25083777,19.78638835,17.94919712,27.5156025,5.409283606,0,5.733667477,25.18037091,18.08766159,65.22129102,0,0,10.45576234,5.687386275,0,0,33.58828878,25.97551291,5.409283606,35.44990377,48.53093655,0,0,0,122.34,10.02329115,13.21233417,0,24.14365274,24.09248101,17.38267217,7.109797541,18.19910121,30.33183534,4.722094864,15.87981404,0,-3.308257737,0,0,0,0,0,0,22.57033932,53.48791842,0.3,28,4,7,0,0,0,2,0,2,5,3,8,9,0,0,0,2,2.62167,110.0616,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.508638306
CHEMBL162316,12.89591653,-0.837539315,12.89591653,0.122301482,0.344827457,400.482,376.29,400.189926,152,0,0.251705606,-0.383681813,0.383681813,0.251705606,0.866666667,1.5,2.166666667,1.722157036,1019.645514,21.34672421,16.46831445,16.46831445,14.5417139,9.66279002,9.66279002,6.838263769,6.838263769,4.662021103,4.662021103,3.064917361,3.064917361,-3.93,6390412.912,20.79528486,10.0216853,5.543997619,175.1832545,16.36724469,11.87746061,0,5.907179729,5.907179729,0,14.99835797,0,0,0,72.79640482,29.68045874,17.67165939,0,9.589074368,17.64997924,5.409283606,10.63357721,5.733667477,12.46266245,6.544756406,107.1829449,0,0,16.36724469,0,0,0,24.19473565,11.21535881,5.409283606,33.09018398,84.92913896,0,0,0,108.07,11.94902056,9.589074368,0,11.74279952,29.6559325,5.563451492,6.066367068,30.33183534,48.53093655,10.63357721,11.14295108,0,0,0,0,0,0,0,0,0,72,0.125,30,5,6,0,0,0,3,0,3,3,4,6,8,0,0,0,3,2.80067,117.263,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.508638306
CHEMBL328582,13.39569331,-3.906171937,13.39569331,0.014193627,0.249127764,521.599,494.383,521.17329,192,0,0.273816872,-0.383681827,0.383681827,0.273816872,1.108108108,1.837837838,2.513513514,1.543428357,1470.682608,26.63118127,20.10092745,20.91742403,17.62597743,11.44146605,12.98778553,8.504595131,10.03444007,5.890895379,6.859941996,3.961443409,4.722107197,-4.06,183761709.7,26.01580525,10.50881257,5.689264637,214.3730413,20.62490762,5.835619786,0,15.62434196,5.907179729,0,10.20382079,13.55677072,0,0,53.68664927,36.75265697,35.40544434,17.21405044,22.78678571,33.16516195,5.409283606,0,16.02835394,23.84109311,18.53055253,83.9233078,0,11.12690298,16.18942982,5.687386275,0,0,44.68709624,24.39227988,5.409283606,24.47146181,82.84760102,0,11.12690298,0,169.95,21.53152169,13.21233417,0,23.75880685,40.25975921,0,6.066367068,66.73003775,6.9237372,10.47250133,25.85637636,0,-3.906171937,0,0,0,0,0,0,23.91307875,74.15975986,0.192307692,37,6,10,0,1,1,3,0,3,7,4,11,9,0,0,0,4,2.82347,140.802,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.593848841
CHEMBL162315,13.00559024,-3.879922853,13.00559024,0.130773888,0.62383361,411.527,386.327,411.1616627,152,0,0.240823901,-0.3474269,0.3474269,0.240823901,0.965517241,1.586206897,2.206896552,1.886718392,1109.610474,21.01829709,16.49997382,17.3164704,13.79686218,9.301444735,10.78460798,7.140240449,8.854220806,4.766009995,6.235365345,3.128078021,4.352189406,-2.74,2822340.704,20.98056112,8.732859882,5.003961461,170.9316991,10.63357721,6.041840829,0,15.93047088,0,0,4.794537184,8.417796984,4.722094864,0,54.59730362,40.45290717,20.64010037,4.895483476,13.21233417,26.70291931,0,9.622004595,5.733667477,23.90290233,14.09534397,77.85694074,0,0,10.45576234,0,0,0,39.36207124,27.78340637,0,11.12690298,71.62552123,0,10.77244843,0,92.5,16.06513198,13.21233417,0,17.22348483,6.544756406,21.89935141,4.899909731,32.29444517,48.53093655,4.722094864,5.733667477,0,-3.879922853,0,0,0,0,0,0,26.01118048,48.61874237,0.227272727,29,3,6,0,0,0,3,0,3,4,2,7,7,0,0,0,3,2.2763,114.7889,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.514278574
CHEMBL211794,14.18187031,-4.191348111,14.18187031,0.036709794,0.185031541,640.811,596.459,640.3155375,244,0,0.241354812,-0.48693039,0.48693039,0.241354812,1.044444444,1.688888889,2.311111111,1.616185465,1641.413695,33.26685576,26.56678693,27.38328351,21.00254542,14.89724216,16.38040541,12.30504266,13.95586679,8.398028631,10.14267756,6.010230761,7.769278228,-4.17,4001827803,33.71763084,13.05273297,7.560375863,264.2779756,31.73768485,23.22802326,5.959554569,21.83765061,0,0,19.99076271,8.417796984,4.722094864,0,18.19910121,69.35968066,50.14757185,11.44023988,22.74373431,33.63282497,5.409283606,14.52191433,22.19340716,70.41952598,32.72378203,57.64617722,0,5.749511833,26.65996025,0,5.749511833,0,86.19382393,32.45400877,26.1804952,53.64900497,34.15335648,0,0,0,210.29,27.57336252,18.00687135,0,55.07375002,47.51365223,11.12690298,0,47.91276213,20.7712116,9.714499597,27.34714899,0,-4.191348111,0,0,0,0,0,0,28.36374062,87.32760749,0.483870968,45,8,13,0,2,2,2,0,2,7,5,14,10,0,1,1,4,0.83333,172.7894,0,0,0,1,0,0,0,0,0,0,2,2,0,0,1,3,2,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.522878745
CHEMBL3115899,13.54398623,-1.034544004,13.54398623,0.029596844,0.139515409,557.695,518.383,557.3002047,216,0,0.316999449,-0.480291262,0.480291262,0.316999449,0.87804878,1.56097561,2.243902439,1.503912615,1368.020762,29.1916592,23.19617354,23.19617354,19.77889734,14.22511466,14.22511466,10.84216738,10.84216738,7.728323629,7.728323629,5.447335347,5.447335347,-4.24,1304501219,29.73567295,14.40887808,8.876782756,239.9570328,21.47377208,11.87746061,0,11.81435946,0,5.969305288,25.10968376,0,0,0,98.83414587,34.23807908,18.52902952,12.58659724,19.49013895,34.39173296,5.409283606,15.95036581,11.65157352,63.57418942,6.544756406,83.42039223,0,0,21.68403329,0,0,0,47.35424999,27.34918958,11.32718965,55.21528421,66.73003775,0,10.77244843,0,157.4,18.05298695,19.49013895,0,37.16031368,17.90217916,47.5826379,6.420821623,24.26546827,42.46456948,15.95036581,11.14295108,0,0,0,0,0,0,0,0,0,98,0.375,41,7,9,1,0,1,3,0,3,5,6,9,13,1,0,1,4,3.48077,159.506,1,0,0,1,0,0,0,0,1,1,3,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.522878745
CHEMBL25073,12.23175484,-0.398195196,12.23175484,0.020275224,0.139498748,513.602,482.354,513.2488379,196,0,0.337989472,-0.483298113,0.483298113,0.337989472,1.131578947,1.868421053,2.526315789,1.489408288,1568.011564,26.97396254,21.52974263,21.52974263,18.2444225,12.75143549,12.75143549,9.704503018,9.704503018,7.201227078,7.201227078,5.158144026,5.158144026,-4.47,397075509.6,25.19095031,10.11984903,4.765477073,219.7360857,19.93753981,17.76399067,11.26621255,0,0,5.687386275,20.93288548,4.983978521,0,0,31.18920547,47.52510539,44.46018558,16.27563155,9.660174003,39.16447571,10.81856721,14.4509879,5.733667477,45.75866206,13.08951281,75.5965623,0,5.749511833,10.47053043,5.687386275,5.749511833,0,50.23901772,12.96557803,20.93288548,43.64042513,48.53093655,0,21.80584986,0,147.15,4.923311049,10.11431827,0,23.37648428,61.3292068,22.16030442,0,12.99010427,52.78894899,6.066367068,26.27307616,0,0,0,0,0,0,0,0,2.021280268,87.1453864,0.321428571,38,4,10,0,1,1,3,1,4,7,3,10,7,0,1,1,5,4.83284,148.4552,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,2,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.522878745
CHEMBL159162,12.57214445,-3.995508744,12.57214445,0.075534102,0.150915578,505.553,478.337,505.1631192,188,0,0.507550777,-0.437612646,0.507550777,0.437612646,1,1.657142857,2.257142857,1.929548509,1138.544387,25.84672421,18.94526641,19.76176299,16.59135593,10.31776822,11.97003345,7.285381816,9.039254964,4.55013369,5.907141404,2.781487339,4.104674697,-3.97,32361030.07,27.27586691,13.05425323,9.814716088,202.2851794,25.84097059,18.48434258,0,21.83765061,0,6.15536563,14.99835797,13.21233417,4.722094864,0,54.59730362,11.12690298,12.1082079,19.40740755,32.27513444,33.82863603,5.409283606,15.35567207,5.733667477,18.33945084,20.26143591,71.28765809,0,0,21.08933955,4.794537184,0,0,58.5264186,41.38370144,5.409283606,16.69035448,54.59730362,0,0,0,189.77,52.93934905,22.80140854,0,12.38037619,11.12690298,12.67324903,0,54.59730362,0,20.09253503,15.87981404,0,-3.995508744,0,0,0,0,0,0,25.05870166,77.35347375,0.272727273,35,6,12,0,0,0,2,0,2,8,5,13,12,0,0,0,2,-0.02573,126.661,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.522878745
CHEMBL120413,12.84169512,-3.817283195,12.84169512,0.039520491,0.371398408,455.565,434.397,455.1085815,160,0,0.250295,-0.383681985,0.383681985,0.250295,1.225806452,2,2.741935484,1.439929239,1224.576917,22.00986092,16.48519222,18.11818538,14.83133702,9.580308997,11.87996883,7.190965206,10.21556278,5.017328289,8.11516113,3.444169126,5.996104776,-3.08,13373893.35,21.16345429,8.577116148,4.656155996,183.8466599,10.63357721,16.08663979,0,5.907179729,10.02329115,0,15.18779931,8.417796984,4.722094864,11.33678588,18.19910121,47.87955995,35.92379864,0,13.21233417,33.10287655,5.409283606,14.60598312,5.733667477,23.21659804,6.544756406,72.05152667,0,10.44059869,10.45576234,0,0,11.33678588,42.63108199,21.36258474,5.409283606,17.54772461,65.13380287,0,10.44059869,0,129.24,16.06513198,13.21233417,0,15.95197869,25.07378593,27.34083606,0,47.62543222,18.19910121,9.706073385,11.14295108,0,-2.667134769,0,0,0,0,0,0,25.84979914,54.56733563,0.19047619,31,4,8,0,1,1,1,2,3,6,3,10,7,0,1,1,4,2.17357,119.1516,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5.522878745
CHEMBL83106,14.74211638,-1.019776996,14.74211638,0.086051117,0.406298303,456.449,434.273,456.1609116,172,0,0.25922428,-0.495919479,0.495919479,0.25922428,1.03030303,1.636363636,2.181818182,1.987523113,1231.323536,24.28372809,18.40215145,18.40215145,15.61629996,9.67428143,9.67428143,7.182373632,7.182373632,4.618719857,4.618719857,2.851786042,2.851786042,-4.21,16071999.66,23.45305276,9.512456569,5.001807164,188.5731962,24.84416607,23.08415529,11.63444168,0,17.6671564,0,10.20382079,8.780830095,4.983978521,0,12.13273414,37.25557254,25.22224695,12.67324903,27.78595614,11.74279952,5.409283606,9.883888252,5.733667477,6.9237372,21.20514151,70.78936564,0,29.00851217,19.94425634,8.780830095,29.00851217,0,42.83182927,0,23.96746249,21.48489166,42.46456948,0,0,0,110.76,23.39441835,13.57536728,0,34.36872617,11.31296332,0,49.26527981,26.2280781,0,4.983978521,25.35353994,0,0,0,0,0,0,0,0,29.40899228,60.09100772,0.173913043,33,3,8,0,0,0,2,1,3,6,2,10,7,0,0,0,3,4.24729,117.5076,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.522878745
CHEMBL150308,12.83975792,0.031441672,12.83975792,0.031441672,0.380651162,358.445,336.269,358.1793613,136,0,0.18452825,-0.383682128,0.383682128,0.18452825,0.740740741,1.111111111,1.444444444,1.819707407,873.312228,19.38854058,14.95777186,14.95777186,12.93556075,8.786016144,8.786016144,6.593196691,6.593196691,4.600702204,4.600702204,3.098186847,3.098186847,-3.47,1210039.844,18.32494505,7.826181345,4.386044013,157.9648867,11.46733495,11.67123957,5.783244946,0,0,0,15.6131044,0,0,0,48.53093655,42.54140807,22.27311204,0,4.794537184,29.60652473,10.81856721,0,11.46733495,19.26246487,0,81.93095157,0,0,11.46733495,0,0,0,17.45448452,4.794537184,10.81856721,41.51627084,59.67714561,0,12.15204021,0,116.81,0,4.794537184,0,17.45448452,11.12690298,41.53557691,0,24.26546827,36.41750849,0,22.28590217,0,0,0,0,0,0,0,0,0,64.5,0.136363636,27,6,5,1,0,1,2,0,2,3,4,5,4,1,0,1,3,3.47474,109.7282,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.522878745
CHEMBL1952409,13.71985556,-1.684288609,13.71985556,0.036873603,0.24499016,524.524,498.316,524.1871264,198,0,0.394478093,-0.489361521,0.489361521,0.394478093,1.131578947,1.842105263,2.473684211,1.544200147,1398.715377,27.61215522,20.7027362,20.7027362,17.9530166,11.55812691,11.55812691,9.231697062,9.231697062,6.055724051,6.055724051,4.201053018,4.201053018,-4.67,195251388.6,26.39465119,10.36585558,5.664489387,217.0445877,25.21383051,23.94152542,17.23549249,0,0,11.87648502,15.10373052,13.57536728,0,0,6.066367068,67.08449231,18.29850975,18.77689909,32.95015777,29.08687735,5.409283606,0,5.733667477,19.06954442,29.99912981,83.42501535,0,11.49902367,25.00721285,20.15560264,11.49902367,0,48.61899336,16.13383077,17.04372529,18.05064018,60.66367068,0,0,0,129.18,29.11197751,23.47643186,0,30.23809592,29.29461784,17.03264387,12.13273414,36.39820241,18.87131891,0,20.61667699,0,0,0,0,0,0,0,0,27.06607985,77.01725349,0.222222222,38,4,9,0,1,1,3,0,3,6,3,11,7,0,0,0,4,3.53297,136.8819,1,0,0,1,0,0,0,0,1,1,2,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,3,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.522878745
CHEMBL3115897,13.33161196,-1.031653371,13.33161196,0.027304184,0.180398224,507.635,470.339,507.2845547,198,0,0.316999449,-0.480291262,0.480291262,0.316999449,0.918918919,1.594594595,2.216216216,1.693742137,1052.002007,26.6227451,21.041473,21.041473,17.81257084,12.82041412,12.82041412,9.646262967,9.646262967,6.757271591,6.757271591,4.695672332,4.695672332,-3.72,149053444.6,27.86077653,14.12902128,9.344091665,217.2753683,21.47377208,11.87746061,0,11.81435946,0,5.969305288,25.10968376,0,0,0,86.70141173,23.46563065,18.52902952,12.58659724,19.49013895,23.61928453,5.409283606,15.95036581,11.65157352,63.57418942,6.544756406,71.28765809,0,0,21.68403329,0,0,0,47.35424999,27.34918958,11.32718965,55.21528421,54.59730362,0,0,0,157.4,18.05298695,14.38361155,0,30.73949206,24.32300078,36.81018948,6.420821623,24.26546827,30.33183534,15.95036581,16.24947848,0,0,0,0,0,0,0,0,0,90.66666667,0.428571429,37,7,9,1,0,1,2,0,2,5,6,9,13,1,0,1,3,2.32757,142,1,0,0,1,0,0,0,0,1,1,3,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.522878745
CHEMBL7201,13.25340901,-3.924308338,13.25340901,0.05115536,0.564506503,450.564,424.356,450.1725617,166,0,0.241233553,-0.350018626,0.350018626,0.241233553,1.21875,1.96875,2.6875,1.586826172,1253.136371,22.553831,17.91380722,18.7303038,15.43749017,10.69358882,12.17675206,8.030598451,9.744578808,5.867649211,7.337004561,4.058879991,5.282991376,-3.15,26365411.77,22.05856941,9.550697714,5.008839036,187.8387216,9.883888252,11.73576882,0,15.93047088,0,0,4.794537184,13.40177551,4.722094864,0,49.09391291,41.66726013,25.70717801,11.22280355,13.21233417,26.70291931,0,19.58996164,0,49.08327325,7.047671983,60.68266112,0,11.84086864,4.722094864,0,0,0,48.32419713,14.81782834,11.84086864,37.79803611,59.8842166,0,10.77244843,0,95.16,16.06513198,13.21233417,0,23.26532566,5.693927995,36.45573492,6.327320075,36.34352649,24.26546827,26.53092054,0,0,-3.924308338,0,0,0,0,0,0,26.35807508,52.98289992,0.333333333,32,2,7,1,0,1,2,1,3,4,2,8,6,1,0,1,4,3.0526,123.1662,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.522878745
CHEMBL289333,14.49201604,-0.658072142,14.49201604,0.052201147,0.373717569,560.824,504.376,560.4301563,228,0,0.407818727,-0.443823564,0.443823564,0.407818727,0.825,1.4,1.95,1.523969805,820.3437238,28.70009537,25.42693097,25.42693097,19.12001216,16.45404921,16.45404921,14.21304641,14.21304641,10.00641919,10.00641919,7.961304425,7.961304425,-1.83,803462925.8,31.11326214,14.37114764,8.589736366,241.8266922,26.00401737,17.68473247,0,11.81435946,0,6.093240071,9.589074368,4.794537184,0,0,64.20821623,82.96776552,19.13135364,0,19.12047451,17.90759953,0,15.53348694,29.40529166,147.2309309,13.08951281,0,0,0,16.36724469,4.794537184,0,0,59.62359537,14.32593732,23.67162418,123.5043576,0,0,0,0,113.76,23.77797254,14.38361155,0,23.77410633,37.26405257,57.78739461,38.52492974,4.899909731,20.7712116,10.63357721,10.47053043,0,0,0,0,0,0,0,0,0,84.08333333,0.90625,40,4,8,3,1,4,0,0,0,5,3,8,8,3,1,4,4,5.2812,157.4758,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,2,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.522878745
CHEMBL3666821,14.22888711,-4.047551491,14.22888711,0.027692124,0.091867829,813.981,766.605,813.3308532,304,0,0.242691207,-0.383682131,0.383682131,0.242691207,0.661016949,1.203389831,1.762711864,1.28086036,2388.703944,41.77923487,32.37099874,33.18749532,28.36814685,19.19484795,20.84711317,14.57290311,16.32677625,9.828195043,11.18520276,6.640530301,7.979009611,-6.64,8.41E+12,41.97893174,19.67771101,12.93416143,343.3094974,27.00082189,17.91930144,0,33.65201007,0,0,24.58743234,13.13989185,0,0,127.3937084,50.92843356,31.61854233,18.59449685,27.59594572,39.48762986,5.409283606,25.98924928,5.733667477,63.15409097,0,177.4647719,0,0,31.72291676,0,0,0,49.96581735,80.27184921,5.409283606,50.07106343,127.3937084,0,0,0,212.44,33.92133227,27.59594572,0,68.72038856,22.25380597,27.81725746,0,78.86277189,48.53093655,25.98924928,11.14295108,0,-4.047551491,0,0,0,0,0,0,27.09568163,121.3685365,0.222222222,59,8,13,0,3,3,5,0,5,7,7,14,8,0,0,0,8,3.07647,225.0604,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.522878745
